27,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU10k+2021_10/about,혁신을 위한 모순해결,http://www.kmooc.kr/asset-v1:JEJUk+JEJU10k+2021_10+type@asset+block@과정이미지.png,scsc,1
28,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_09+2021_T1/about,폴란드어 ABC와 기초여행회화,http://www.kmooc.kr/asset-v1:HUFS+HUFS_09+2021_T1+type@asset+block@폴란드어_썸네일.jpg,lang,2
29,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_08+2021_T1/about,포르투갈어 Pre-A1,http://www.kmooc.kr/asset-v1:HUFS+HUFS_08+2021_T1+type@asset+block@포르투갈어_썸네일.jpg,lang,2
30,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_06+2021_T1/about,기초 몽골어,http://www.kmooc.kr/asset-v1:HUFS+HUFS_06+2021_T1+type@asset+block@몽골어_썸네일.jpg,lang,2
31,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_07+2021_T1/about,스와힐리어 기초회화,http://www.kmooc.kr/asset-v1:HUFS+HUFS_07+2021_T1+type@asset+block@스와힐리어_썸네일.jpg,lang,2
32,http://www.kmooc.kr/courses/course-v1:SunMoonK+ACE_SMKMOOC_01+2021_T1/about,소프트웨어 중심 사회속의 인터넷 윤리,http://www.kmooc.kr/asset-v1:SunMoonK+ACE_SMKMOOC_01+2021_T1+type@asset+block@_크기변환__크기변환_2021-1_소프트웨어_중심사회_속의.png,comp,0
33,http://www.kmooc.kr/courses/course-v1:SunMoonK+SMKMOOC_02+2021_T1/about,생활 속의 헌법 이야기,http://www.kmooc.kr/asset-v1:SunMoonK+SMKMOOC_02+2021_T1+type@asset+block@_크기변환_2021-1_생활_속의_헌법_이야기.png,law,0
34,http://www.kmooc.kr/courses/course-v1:INU+INU002+2021_L2_2/about,미생물학 입문,http://www.kmooc.kr/asset-v1:INU+INU002+2021_L2_2+type@asset+block@예정용-교수님.jpg,bio,1
35,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA01+2021_3/about,KOICA와 함께하는 국제개발협력 첫걸음,http://www.kmooc.kr/asset-v1:KOICA+KOICA01+2021_3+type@asset+block@첫걸음_썸네일_3차.jpg,scsc,1
36,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA02+2021_3/about,KOICA와 함께하는 국제개발협력: 범분야의 이해,http://www.kmooc.kr/asset-v1:KOICA+KOICA02+2021_3+type@asset+block@썸네일_범분야_3차.jpg,scsc,1
37,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_micro02+CAU_micro02/about,크리에이터를 위한 글쓰기,http://www.kmooc.kr/asset-v1:CAUk+CAU_micro02+CAU_micro02+type@asset+block@writing.png,husc,1
38,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_micro01+2020_1/about,세대간 소통을 위한 리더십,http://www.kmooc.kr/asset-v1:CAUk+CAU_micro01+2020_1+type@asset+block@_섬네일_세대간_소통을_위한_리더십.png,enor,0
39,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_AI03+2021_1/about,금융 AI,http://www.kmooc.kr/asset-v1:CAUk+CAU_AI03+2021_1+type@asset+block@금융에이아이2.png,busn,0
40,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_11K+2021_1/about,지역사회 건강관리와 사회문제 해결,http://www.kmooc.kr/asset-v1:CAUk+CAU_11K+2021_1+type@asset+block@02_PNG__섬네일_지역사회_건강관리와_사회문제_해결__1___1___1___2_.png,metr,1
41,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_A01+2021_1/about,신경망 네트워크와 수학적 기반,http://www.kmooc.kr/asset-v1:CAUk+CAU_A01+2021_1+type@asset+block@output-onlinepngtools__2_.png,컴퓨터·통신,2
42,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_A02+2021_1/about,딥러닝의 깊이 있는 이해를 위한 머신러닝,http://www.kmooc.kr/asset-v1:CAUk+CAU_A02+2021_1+type@asset+block@output2.png,comp,0
43,http://www.kmooc.kr/courses/course-v1:CAUk+CAU_A04+2021_1/about,인공지능 연구동향,http://www.kmooc.kr/asset-v1:CAUk+CAU_A04+2021_1+type@asset+block@output-onlinepngtools__4_.png,comp,2
44,http://www.kmooc.kr/courses/course-v1:CAUk+CAU12K+2021_1/about,신 한류 문화의 이해,http://www.kmooc.kr/asset-v1:CAUk+CAU12K+2021_1+type@asset+block@02_PNG__섬네일_신한류문화의_이해.png,lang,1
45,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_47+2021_T2/about,세계로 통하는 한국어 : 중급Ⅰ,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_47+2021_T2+type@asset+block@_크기변환_성균관대학교-세계로_통하는_한국어_중급Ⅰ_김경훤_-국문-강좌이미지.jpg,lang,0
46,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDH043.O1K+2021_T2/about,세계로 통하는 한국어 : 초급Ⅱ,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_GEDH043.O1K+2021_T2+type@asset+block@_크기변환__크기변환_2021_한국어_초급_2_썸네일.jpg,lang,0
47,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDH042_01K+2021_T2/about,세계로 통하는 한국어 : 초급Ⅰ,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_GEDH042_01K+2021_T2+type@asset+block@_크기변환_2020-2_한국어_초급_1_썸네일.jpg,lang,0
48,http://www.kmooc.kr/courses/course-v1:BUFSk+BUFS_ICFL03+2021_T1/about,태국어 문장 만들기,http://www.kmooc.kr/asset-v1:BUFSk+BUFS_ICFL03+2021_T1+type@asset+block@Thumbnail_태국어문장만들기.png,lang,2
49,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_EXGB506_01K+2021_T2/about,미적분학 I - 활용을 중심으로,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_EXGB506_01K+2021_T2+type@asset+block@_크기변환_리플렛-강좌이미지__미분적분학_-2차.jpg,math,2
50,http://www.kmooc.kr/courses/course-v1:NGV+NGV01+2021_A1/about,자율주행 인공지능 시스템,http://www.kmooc.kr/asset-v1:NGV+NGV01+2021_A1+type@asset+block@현대_k-mooc_대표이미지.png,comp,3
51,http://www.kmooc.kr/courses/course-v1:KOFIH+KOFIH01+2021_2/about,해외긴급구호 의료팀 교육,http://www.kmooc.kr/asset-v1:KOFIH+KOFIH01+2021_2+type@asset+block@카드이미지5.jpg,metr,2
52,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU03+2021_1/about,"스크린에서 만나는 분단과 갈등, 그리고 평화",http://www.kmooc.kr/asset-v1:UNIEDU+UNIEDU03+2021_1+type@asset+block@_스크린에서만나는분단그리고평화_강좌카드.jpg,scsc,1
53,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU04+2021_1/about,"평양의 어제, 오늘 그리고 내일",http://www.kmooc.kr/asset-v1:UNIEDU+UNIEDU04+2021_1+type@asset+block@포맷변환_1평양의_어제__오늘_그리고_내일_K-MOOC_썸네일_210127.png,scsc,1
54,http://www.kmooc.kr/courses/course-v1:CWNU+CWNU001+2021_1/about,건축과 도시의 인문학,http://www.kmooc.kr/asset-v1:CWNU+CWNU001+2021_1+type@asset+block@changwon_small_size.jpg,cons,1
55,http://www.kmooc.kr/courses/course-v1:POSTECHk+CHEM101+2021_T1/about,코딩으로 배우는 일반화학,http://www.kmooc.kr/asset-v1:POSTECHk+CHEM101+2021_T1+type@asset+block@thumb.png,bio,2
56,http://www.kmooc.kr/courses/course-v1:SNUk+SNU056.020k+2021_T1/about,인공지능 만들기,http://www.kmooc.kr/asset-v1:SNUk+SNU056.020k+2021_T1+type@asset+block@ai_1.png,comp,1
57,http://www.kmooc.kr/courses/course-v1:SNUk+SNU062.020k+2021_T1/about,경제학원론 : 거시경제학,http://www.kmooc.kr/asset-v1:SNUk+SNU062.020k+2021_T1+type@asset+block@_크기변환_경제학_썸네일_2021-1.png,busn,0
58,http://www.kmooc.kr/courses/course-v1:SNUk+SNU066.020k+2021_T1/about,감염병 대응 음압병실 체험하기,http://www.kmooc.kr/asset-v1:SNUk+SNU066.020k+2021_T1+type@asset+block@_크기변환_음압병실_썸네일_2021-1.png,metr,0
59,http://www.kmooc.kr/courses/course-v1:UOUk+UOU502_02K+U502A_1_2021_T1/about,희망의 인문학 : 우리는 희망에서 무엇을 배우고 가르칠 수 있는가 Ⅱ,http://www.kmooc.kr/asset-v1:UOUk+UOU502_02K+U502A_1_2021_T1+type@asset+block@KakaoTalk_20210416_1152007601111.png,husc,1
60,http://www.kmooc.kr/courses/course-v1:SNUk+SNU060.020k+2021_T1/about,현대사회 건강문제와 인간돌봄학문으로서의 간호,http://www.kmooc.kr/asset-v1:SNUk+SNU060.020k+2021_T1+type@asset+block@_크기변환_간호_썸네일_2021-1.png,nurs,0
61,http://www.kmooc.kr/courses/course-v1:SNUk+SNU064.020k+2021_T1/about,데이터로 배우는 통계학,http://www.kmooc.kr/asset-v1:SNUk+SNU064.020k+2021_T1+type@asset+block@_크기변환_통계학_썸네일_2021-1.png,math,0
62,http://www.kmooc.kr/courses/course-v1:SNUk+SNU065.020k+2021_T1/about,서울대 소장품 감상하기: 예술을 중심으로 ,http://www.kmooc.kr/asset-v1:SNUk+SNU065.020k+2021_T1+type@asset+block@_크기변환_소장품_썸네일_2021-1.png,form,0
63,http://www.kmooc.kr/courses/course-v1:SNUk+SNU061.020k+2021_T1/about,인간 중심 성찰과 디자인,http://www.kmooc.kr/asset-v1:SNUk+SNU061.020k+2021_T1+type@asset+block@_크기변환_디자인_썸네일_2021-1.png,dsgn,1
64,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun04K+2021_1/about,공동주택 분쟁 이해,http://www.kmooc.kr/asset-v1:ChosunK+Chosun04K+2021_1+type@asset+block@asset-v1_ChosunK_Chosun04K_2020_T2_type_asset_block_공동주택분쟁이해.png,law,1
65,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun06K+2021_1/about,차이나 허스토리,http://www.kmooc.kr/asset-v1:ChosunK+Chosun06K+2021_1+type@asset+block@8주_1차시.00_28_43_06.스틸_002.png,husc,1
66,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun07K+2021_1/about,"한국근대사, 감춰진 이야기",http://www.kmooc.kr/asset-v1:ChosunK+Chosun07K+2021_1+type@asset+block@20210113_102443.png,husc,1
67,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun05K+2021_1/about,일반화학 개념의 핵심,http://www.kmooc.kr/asset-v1:ChosunK+Chosun05K+2021_1+type@asset+block@20201217_135202.png,bio,2
68,http://www.kmooc.kr/courses/course-v1:INJE+INJE01+2021_01/about,영화로 배우는 성장발달과 건강증진,http://www.kmooc.kr/asset-v1:INJE+INJE01+2021_01+type@asset+block@인제대_썸네일_수정_리사이즈_용량수정_.png,nurs,1
69,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_phy_002+2021_A06/about,생물학적 인간Ⅱ,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_phy_002+2021_A06+type@asset+block@_크기변환_08_크기수정배너_생인__1_.jpg,bio,1
70,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun10K+2021_1/about,유튜브와 SNS에서 저작권,http://www.kmooc.kr/asset-v1:ChosunK+Chosun10K+2021_1+type@asset+block@20210121_143913.png,law,1
71,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun09K+2021_1/about,<삼자경三字經> 인문학 -세 글자로 읽는 중국문화-,http://www.kmooc.kr/asset-v1:ChosunK+Chosun09K+2021_1+type@asset+block@삼자경인문학.png,husc,0
72,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun03K+2021_1/about,신뢰성공학,http://www.kmooc.kr/asset-v1:ChosunK+Chosun03K+2021_1+type@asset+block@_크기변환_썸네일-신뢰성_공학.jpg,mach,0
73,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun08K+2021_1/about,추리소설의 인문학적 탐구,http://www.kmooc.kr/asset-v1:ChosunK+Chosun08K+2021_1+type@asset+block@20210113_1056292.png,lang,1
74,http://www.kmooc.kr/courses/course-v1:SCU+SCU012+2021_1/about,사이버상담 개론,http://www.kmooc.kr/asset-v1:SCU+SCU012+2021_1+type@asset+block@SCU012_21-1.png,scsc,2
75,http://www.kmooc.kr/courses/course-v1:SCU+SCU002+2021_2/about,마음을 성장시키는 상담자 대화법,http://www.kmooc.kr/asset-v1:SCU+SCU002+2021_2+type@asset+block@마음을성장시키는상담자대화법_썸네일_21-2.png,scsc,2
76,http://www.kmooc.kr/courses/course-v1:SCU+SCU006+2021_1/about,웹문학과 디지털 인간,http://www.kmooc.kr/asset-v1:SCU+SCU006+2021_1+type@asset+block@SCU006_21-1.png,lang,2
77,http://www.kmooc.kr/courses/course-v1:SCU+SCU007+2021_1/about,웹소설 창작과 업로드,http://www.kmooc.kr/asset-v1:SCU+SCU007+2021_1+type@asset+block@SCU007_21-1.png,lang,2
78,http://www.kmooc.kr/courses/course-v1:SCU+SCU008+2021_1/about,웹툰 스토리 작법,http://www.kmooc.kr/asset-v1:SCU+SCU008+2021_1+type@asset+block@SCU008_21-1.png,lang,2
79,http://www.kmooc.kr/courses/course-v1:SCU+SCU010+2021_1/about,웹스토리 콘텐츠 운용,http://www.kmooc.kr/asset-v1:SCU+SCU010+2021_1+type@asset+block@SCU010_21-1.png,lang,3
80,http://www.kmooc.kr/courses/course-v1:SCU+SCU009+2021_1/about,웹스토리텔링과 유튜브,http://www.kmooc.kr/asset-v1:SCU+SCU009+2021_1+type@asset+block@SCU009_21-1.png,lang,3
81,http://www.kmooc.kr/courses/course-v1:SCU+SCU011+2021_1/about,3D 프린터! 아이디어를 출력하라,http://www.kmooc.kr/asset-v1:SCU+SCU011+2021_1+type@asset+block@SCU011_21-1.png,comp,2
82,http://www.kmooc.kr/courses/course-v1:SCU+SCU013+2021_1/about,인공지능 윤리,http://www.kmooc.kr/asset-v1:SCU+SCU013+2021_1+type@asset+block@SCU013_21-1.jpg,comp,1
83,http://www.kmooc.kr/courses/course-v1:SCU+SCU005+2021_1/about,심리학으로 풀어보는 군대이야기,http://www.kmooc.kr/asset-v1:SCU+SCU005+2021_1+type@asset+block@심리학으로풀어보는군대이야기_썸네일_21-1.png,scsc,1
84,http://www.kmooc.kr/courses/course-v1:SCU+SCU003+2021_1/about,빨주노초파남보 나의 삶 속의 색,http://www.kmooc.kr/asset-v1:SCU+SCU003+2021_1+type@asset+block@빨주노초파남보나의삶속의색_썸네일_21-1.png,appl,1
85,http://www.kmooc.kr/courses/course-v1:SCU+SCU004+2021_1/about,시따라 길따라,http://www.kmooc.kr/asset-v1:SCU+SCU004+2021_1+type@asset+block@시따라길따라_썸네일_21-1.jpg,scsc,1
86,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_07+2021_T1/about,100개 한자로 읽는 중국문화,http://www.kmooc.kr/asset-v1:KSUk+KSUk_07+2021_T1+type@asset+block@2020_MOOC_썸네일_100개.jpg,lang,1
87,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_09+2021_T1/about,부산 건축 톺아보기,http://www.kmooc.kr/asset-v1:KSUk+KSUk_09+2021_T1+type@asset+block@2020_MOOC_썸네일_부산건축.jpg,cons,1
88,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_11+2021_T1/about,스마트폰으로 영화 만들기,http://www.kmooc.kr/asset-v1:KSUk+KSUk_11+2021_T1+type@asset+block@2020_MOOC_양영철_스마트폰으로_영화만들기_.jpg,play,1
89,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_08+2021_T1/about,문화로 읽는 부산,http://www.kmooc.kr/asset-v1:KSUk+KSUk_08+2021_T1+type@asset+block@2020_MOOC_썸네일_문화부산.jpg,husc,0
90,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_10+2021_T1/about,연기와 오디션 테크닉,http://www.kmooc.kr/asset-v1:KSUk+KSUk_10+2021_T1+type@asset+block@섬네일2020_MOOC_이기호_연기와_오디션_테크닉.jpg,play,2
91,http://www.kmooc.kr/courses/course-v1:UOUk+UOU502_01K+U502A_1_2021_T1/about,희망의 인문학 : 우리는 희망에서 무엇을 배우고 가르칠 수 있는가 Ⅰ,http://www.kmooc.kr/asset-v1:UOUk+UOU502_01K+U502A_1_2021_T1+type@asset+block@KakaoTalk_20210416_1152007601111.png,husc,1
92,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN472+2021_T1/about,예측 및 분류를 위한 데이터 애널리틱스 기법 ,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN472+2021_T1+type@asset+block@2예측.JPG,indu,2
93,http://www.kmooc.kr/courses/course-v1:POSTECHk+MECH240_01+2021_T1/about,통합재료역학,http://www.kmooc.kr/asset-v1:POSTECHk+MECH240_01+2021_T1+type@asset+block@1통합재료역학.JPG,mach,2
94,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH210+2021_T1/about,Harmonic functions of two real variables and Applications,http://www.kmooc.kr/asset-v1:POSTECHk+MATH210+2021_T1+type@asset+block@_포항공대_썸네일_3수학.png,math,3
95,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE103+2021_T1/about,Design Thinking : 문제의 발견과 해결,http://www.kmooc.kr/asset-v1:POSTECHk+CITE103+2021_T1+type@asset+block@_포항공대_썸네일_4디자인씽킹_수정.png,intd_m,1
96,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U3+2021_T1/about,스마트 계약 및 응용,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U3+2021_T1+type@asset+block@강좌이미지_스마트계약및응용.jpg,comp,2
97,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN677+2021_T1/about,시계열분석 기법과 응용,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN677+2021_T1+type@asset+block@1시계열분석.JPG,indu,2
98,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U5+2021_T1/about,고급 블록체인 이론 및 응용,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U5+2021_T1+type@asset+block@강좌이미지_고급블록체인이론및응용.jpg,comp,3
99,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN491R+2021_T1/about,데이터과학을 위한 R프로그래밍,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN491R+2021_T1+type@asset+block@_포항공대_썸네일_1R프로그래밍_수정.png,comp,0
100,http://www.kmooc.kr/courses/course-v1:POSTECHk+MECH403+2021_T1/about,나노광학: 플라즈모닉스와 메타물질,http://www.kmooc.kr/asset-v1:POSTECHk+MECH403+2021_T1+type@asset+block@asset-v1_POSTECHk_CITE103_2021_1_type_asset_block__포항공대_썸네일_4디자인씽킹_수정.jpg,matr,2
101,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U2+2021_T1/about,블록체인 이론 및 응용,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U2+2021_T1+type@asset+block@강좌이미지_블록체인_이론_및_응용.jpg,comp,2
102,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U1+2021_T1/about,블록체인 입문,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U1+2021_T1+type@asset+block@강좌이미지_블록체인입문.jpg,comp,1
103,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U4+2021_T1/about,암호화폐 이론 및 응용,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U4+2021_T1+type@asset+block@강좌이미지_암호화폐_이론_및_응용.jpg,comp,3
104,http://www.kmooc.kr/courses/course-v1:POSTECHk+LIFE451U+2021_T1/about,"미생물, 면역, 그리고 감염성 질병",http://www.kmooc.kr/asset-v1:POSTECHk+LIFE451U+2021_T1+type@asset+block@_고해상도_thumbnail_미생물_2_new2.jpg,bio,2
105,http://www.kmooc.kr/courses/course-v1:POSTECHk+EECE490F+2021_T1/about,시스템 반도체 설계(하드웨어 시스템즈),http://www.kmooc.kr/asset-v1:POSTECHk+EECE490F+2021_T1+type@asset+block@_포항공대_썸네일_2시스템반도체설계_수정.png,elec,3
106,http://www.kmooc.kr/courses/course-v1:KonYangK+ACE.KY002+KY2021_0202/about,역사가 영화를 만날 때,http://www.kmooc.kr/asset-v1:KonYangK+ACE.KY002+KY2021_0202+type@asset+block@_크기변환_asset-v1_KonYangK_ACE.KY002_KY2016A02_type_asset_block_영화.png,husc,1
107,http://www.kmooc.kr/courses/course-v1:KonYangK+UI_KY007+KY2021_0702/about,뮤지컬로 읽는 문학작품,http://www.kmooc.kr/asset-v1:KonYangK+UI_KY007+KY2021_0702+type@asset+block@2021년도_썸네일.jpg,lang,1
